name	SRX3313436	SRX3313437	SRX3313434	SRX3313435	SRX3313432	SRX3313433	SRX3313430	SRX3313431	SRX3313454	SRX3313455	SRX3313456	SRX3313457	SRX3313443	SRX3313441	SRX3313438	SRX3313439	SRX3313440	SRX3313447	SRX3313446	SRX3313445	SRX3313442	SRX3313444	SRX3313425	SRX3313424	SRX3313427	SRX3313426	SRX3313421	SRX3313420	SRX3313423	SRX3313422	SRX3313450	SRX3313449	SRX3313448	SRX3313429	SRX3313428	SRX3313451	SRX3313452	SRX3313453	SRX3313418	SRX3313419	SRX3313458	SRX3313412	SRX3313413	SRX3313414	SRX3313415	SRX3313416	SRX3313417
hsa-miR-3173-5p	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
hsa-miR-3912-3p	0	0	0	0	5	0	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-365a-3p	0	0	0	0	2	0	4	4	0	0	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	1	0	0
hsa-miR-30c-5p	35	20	53	9	19	189	468	4	11	3	305	3	7	102	1228	11	2	19	6	46	23	22	77	60	26	39	75	5	22	90	61	9	13	37	12	8	13	20	42	80	9	779	32	36	38	11	12
hsa-miR-6837-3p	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
hsa-miR-30c-1-3p	0	2	0	0	0	0	4	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-219a-2-3p	18	11	15	3	43	201	448	29	8	3	267	0	2	84	1359	8	15	9	0	0	18	3	20	48	6	27	34	7	17	27	27	8	14	5	5	10	14	9	19	49	2	899	5	27	21	2	8
hsa-miR-1247-3p	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-424-3p	0	0	6	2	52	5	0	11	0	0	7	0	0	0	15	0	0	4	0	0	0	0	13	0	4	13	0	0	0	12	5	0	0	2	0	2	0	3	5	0	0	0	0	0	0	0	0
hsa-miR-543	0	0	0	0	3	5	0	0	0	0	5	0	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
hsa-miR-4687-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-145-5p	2	4	12	0	9	17	61	33	2	0	35	0	4	11	160	0	4	2	0	0	6	11	16	2	2	15	17	0	0	9	11	5	5	0	0	5	11	4	12	0	2	83	0	0	6	0	0
hsa-miR-664a-5p	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0
hsa-miR-190a-5p	0	0	0	0	3	6	15	0	0	0	16	0	0	0	66	7	0	0	0	0	0	0	16	0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0
hsa-miR-582-5p	0	0	0	0	0	2	5	0	0	0	5	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
hsa-miR-221-5p	0	0	0	0	0	0	4	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-15b-5p	6	0	14	0	207	8	28	0	0	0	36	0	0	0	29	0	0	0	25	7	0	0	5	0	6	3	0	0	0	104	0	0	0	2	2	0	0	0	2	3	0	22	0	0	0	0	0
hsa-miR-4688	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1255a	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-17-3p	0	0	0	0	0	0	0	13	2	0	8	0	0	0	7	0	0	2	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
hsa-miR-139-5p	7	9	0	0	0	23	78	0	2	0	63	0	0	14	256	0	0	0	0	0	0	0	2	5	6	5	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	153	8	0	11	0	0
hsa-miR-151a-5p	44	18	66	4	125	312	614	15	6	6	522	3	13	99	2381	3	8	35	16	8	3	36	27	54	18	17	64	0	6	35	46	11	12	3	2	7	2	16	27	12	10	1485	29	37	55	7	29
hsa-miR-192-5p	53	46	209	14	967	406	930	14	24	6	2439	30	32	207	3479	12	26	45	97	34	47	67	108	109	29	52	81	10	35	530	55	27	16	42	18	49	18	58	107	206	20	2181	15	39	35	35	66
hsa-miR-197-3p	4	0	0	0	3	36	90	0	0	2	200	2	0	16	275	0	2	0	2	2	0	8	0	8	6	3	8	3	0	0	4	0	0	0	0	0	0	2	0	2	0	234	3	3	10	0	0
hsa-miR-215-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-576-5p	0	0	0	0	3	0	0	0	0	0	11	0	0	0	4	0	0	0	0	0	0	0	14	0	0	0	10	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-516b-5p	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-652-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-376b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-148b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
hsa-miR-541-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-186-5p	220	225	524	49	566	290	708	150	82	19	779	55	41	189	1237	63	40	141	159	147	229	237	432	114	79	175	258	7	118	462	111	49	127	180	91	134	345	79	260	449	48	658	54	107	38	56	84
hsa-miR-454-5p	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-301a-3p	0	0	0	0	0	12	50	0	0	0	46	0	0	9	96	0	0	2	0	0	0	0	0	3	6	9	0	0	0	0	2	0	0	0	2	0	0	0	2	31	2	63	4	8	0	6	0
hsa-miR-203a-3p	15	0	118	31	59	339	7	156	151	16	20	34	2	21	52	15	42	111	143	21	11	16	51	10	13	77	163	12	80	97	102	151	45	329	5	64	43	54	68	125	28	15	3	8	58	56	35
hsa-miR-140-5p	0	0	0	0	0	3	23	0	0	0	17	0	18	0	53	0	4	0	0	0	0	0	7	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
hsa-miR-145-3p	22	14	19	0	20	7	32	58	18	9	5	5	3	4	42	10	8	7	12	26	42	22	85	5	0	26	13	2	29	13	24	8	20	13	19	33	29	10	28	0	0	26	5	0	3	5	0
hsa-miR-664a-3p	0	0	0	0	5	9	4	0	0	0	20	0	0	0	17	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0
hsa-miR-885-5p	0	0	0	0	0	7	19	0	0	0	16	0	0	5	55	0	0	0	0	0	0	8	6	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	33	0	0	0	0	0
hsa-miR-337-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-190a-3p	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
hsa-miR-582-3p	0	0	0	0	0	7	17	0	4	0	14	2	0	4	77	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	41	0	2	2	0	0
hsa-miR-221-3p	24	32	132	8	128	115	220	94	34	13	721	15	6	126	742	21	9	24	15	41	37	34	58	45	23	74	46	3	40	48	28	14	60	35	29	24	26	31	117	100	13	434	13	33	40	8	7
ebv-miR-BART1-5p	0	0	0	0	0	0	0	3	7	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	8	5	0	0	2	0	0	5	0
hsa-miR-15b-3p	0	0	0	0	24	0	2	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-320e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-134-5p	0	0	0	0	14	7	19	0	0	0	14	0	0	0	70	0	0	0	0	0	0	10	0	0	0	0	7	0	0	0	0	3	0	0	0	2	0	0	0	0	3	46	2	0	3	0	0
hsa-miR-181d-5p	7	2	9	0	14	59	167	0	0	0	109	0	2	25	465	0	3	3	0	0	0	13	15	13	9	5	0	0	2	0	6	0	0	8	0	0	0	2	0	11	0	295	3	2	5	0	0
hsa-miR-320d	0	0	0	0	3	3	1	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	7	0	7	0	3	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0
hsa-miR-1225-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-320c	0	1	0	0	7	0	1	0	0	0	0	2	2	0	2	1	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	3	0	1	0	0	1	0	0	3	0	4	0	0	0	0	5
hsa-miR-139-3p	0	0	0	0	0	2	2	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0
hsa-miR-320b	54	79	89	54	137	79	126	103	29	9	61	21	35	123	176	40	41	19	67	22	133	53	63	62	25	73	85	43	124	97	40	42	45	47	33	21	58	17	123	111	12	57	5	14	20	35	55
hsa-miR-151a-3p	229	163	774	66	1134	777	1519	254	88	49	1129	46	111	441	4359	88	100	206	155	157	249	351	529	192	131	266	523	43	277	568	206	120	152	315	77	243	146	135	308	381	64	2532	53	154	99	86	117
hsa-miR-210-5p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1306-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-let-7i-5p	345	93	1729	142	4516	670	1449	210	83	69	7280	268	224	348	4669	46	119	226	676	382	198	453	429	208	68	148	474	50	180	2095	141	81	190	217	187	153	92	172	393	772	168	2665	48	115	76	107	312
hsa-miR-6501-5p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-652-3p	2	0	4	0	82	4	10	0	0	0	61	0	0	0	55	0	0	0	5	2	0	0	0	0	0	8	0	0	4	27	0	0	0	5	0	0	4	2	0	0	0	24	0	0	0	0	6
hsa-miR-148b-3p	12	0	60	0	44	48	138	22	0	5	128	2	3	15	429	4	0	0	7	7	7	7	0	11	5	4	17	4	16	9	16	0	5	2	0	0	5	5	0	58	10	250	5	2	15	2	4
hsa-miR-1843	0	0	17	0	13	7	7	0	4	4	26	0	0	0	35	0	0	0	0	0	0	8	19	0	0	0	3	0	0	9	0	0	7	0	0	0	0	0	0	25	0	17	0	0	0	0	0
hsa-miR-204-5p	6366	5860	7911	8298	4767	13380	6624	6495	2568	2160	2247	1381	4386	6796	20919	4003	4333	15104	6583	9751	6982	12455	24430	1571	3415	12902	15751	2325	9642	31426	8159	2288	6452	9355	2555	5105	5302	3330	8716	23044	2094	6318	1785	5642	595	3492	4127
hsa-miR-454-3p	7	4	8	0	0	14	44	0	0	0	32	4	0	7	85	0	0	0	0	0	0	0	0	3	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0
hsa-miR-6740-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-130b-5p	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-5196-3p	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1266-5p	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-193a-5p	0	0	0	0	0	0	3	0	0	0	4	0	0	0	40	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0
hsa-miR-6769b-3p	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-92a-3p	1087	696	8278	503	28511	1840	4002	1269	909	465	23315	947	1737	1312	11726	567	785	999	3312	2662	1791	2207	3013	937	413	980	2826	538	1339	13857	845	513	1154	1278	940	768	444	842	2903	4810	1091	5522	309	733	412	526	1430
hsa-miR-140-3p	47	31	185	14	401	193	382	75	2	16	736	69	41	69	1343	25	42	97	39	45	21	99	96	50	25	45	110	5	40	273	67	22	40	27	24	47	51	29	89	172	19	726	11	24	14	11	56
hsa-miR-1185-1-3p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART1-3p	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	5	0	0	0	0	0	0	0
hsa-miR-519b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-490-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
hsa-miR-629-5p	0	0	10	0	0	0	0	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0
hsa-miR-134-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-9985	0	0	3	0	4	24	6	4	4	1	15	3	0	1	18	3	2	5	0	0	0	1	6	1	0	6	0	0	1	0	19	15	2	7	0	3	0	2	5	1	1	11	0	0	1	2	1
hsa-miR-495-3p	0	0	0	0	0	9	16	0	0	0	5	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0
hsa-miR-874-5p	4	0	0	0	0	16	35	0	0	0	23	0	0	7	99	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	82	0	0	2	0	0
hsa-miR-210-3p	9	0	18	5	62	5	7	5	8	0	23	0	4	7	34	0	0	3	16	0	0	10	10	5	0	3	6	0	0	35	0	0	11	0	3	0	0	0	3	27	0	33	0	3	2	0	13
hsa-miR-6786-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1301-3p	0	0	0	0	0	0	0	0	0	0	5	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
hsa-let-7d-5p	21	0	64	5	79	115	270	0	0	0	439	6	4	60	825	6	0	14	0	29	8	15	34	20	20	10	10	5	22	154	24	12	15	9	3	8	0	12	11	17	7	604	13	8	16	0	0
hsa-miR-2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
hsa-let-7i-3p	0	0	0	0	6	4	3	0	0	0	30	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0
hsa-miR-3605-5p	0	0	5	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0
hsa-miR-2110	5	0	0	0	2	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-489-3p	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	11	14	0	0	9	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-128-3p	115	40	35	0	48	575	1624	12	5	3	1085	10	0	273	4767	7	14	26	18	26	18	54	62	186	53	60	69	2	47	112	77	34	36	36	5	31	13	65	58	72	5	4192	44	77	107	8	0
hsa-miR-378a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-5581-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-204-3p	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0
hsa-miR-128-1-5p	0	0	0	0	2	7	24	0	0	0	18	0	0	0	71	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	54	0	0	0	0	0
hsa-miR-1185-5p	0	0	0	0	0	3	9	0	0	0	8	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
hsa-miR-130b-3p	3	7	34	0	61	0	8	13	6	4	47	7	0	8	49	0	3	9	13	2	18	0	30	4	3	17	8	0	13	71	7	3	7	16	5	6	8	0	10	33	0	12	0	0	2	0	3
hsa-miR-362-5p	0	0	0	0	0	0	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
hsa-miR-29c-5p	0	0	0	0	0	8	10	0	0	0	13	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
hsa-miR-193a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-218-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
hsa-miR-92a-1-5p	8	0	11	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-4787-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-432-5p	5	0	0	0	9	12	37	0	0	0	17	0	0	5	118	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	5	0	4	0	0	0	0	0	9	0	0	66	0	0	0	0	0
hsa-miR-490-3p	0	0	0	0	0	0	6	0	0	0	4	0	0	2	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
hsa-miR-874-3p	2	3	5	0	8	41	93	0	0	2	73	0	0	30	310	0	0	0	0	2	0	0	0	4	0	0	4	0	0	0	2	0	5	0	0	0	0	0	0	6	0	184	2	0	2	0	0
hsa-miR-31-5p	0	0	11	0	3	17	39	0	0	0	66	5	5	5	161	0	0	0	7	0	2	0	0	2	0	0	0	0	0	0	5	0	0	0	2	0	0	0	7	0	0	132	0	0	0	0	0
hsa-miR-99b-5p	59	34	42	16	98	352	668	44	21	11	576	18	22	179	2812	26	10	45	28	24	51	87	135	60	45	92	95	0	87	170	74	26	21	39	9	50	25	39	52	72	18	1546	32	31	43	9	16
hsa-let-7d-3p	54	28	88	0	59	75	79	67	17	11	73	11	20	25	313	21	23	34	32	83	61	131	107	21	15	65	78	0	62	130	31	23	30	37	18	27	21	21	53	55	6	111	7	24	5	27	8
hsa-miR-5701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
hsa-miR-3605-3p	0	0	0	0	0	11	4	0	2	0	0	0	4	0	9	2	0	5	0	0	0	0	0	0	0	0	11	0	0	5	5	0	9	7	2	0	0	4	2	8	0	8	0	0	0	0	3
hsa-miR-10399-5p	0	0	0	0	0	0	3	0	0	0	6	0	0	0	9	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-676-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-378a-3p	129	51	586	23	460	108	525	48	23	23	464	75	126	74	654	30	25	109	86	81	108	144	172	75	38	30	141	17	41	443	66	22	122	61	63	87	13	45	790	200	51	359	30	43	31	35	93
hsa-miR-25-5p	0	0	10	0	0	0	0	0	0	0	4	0	3	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1296-5p	6	0	0	0	0	18	70	0	0	0	54	0	0	7	256	0	0	2	0	5	0	0	11	8	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	143	2	0	5	0	0
hsa-miR-200c-3p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-589-5p	2	0	10	0	3	0	16	8	2	0	26	0	0	0	37	2	8	0	0	0	0	0	12	2	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	35	0	0	0	0	0
hsa-miR-196a-5p	16	3	54	2	85	0	18	0	2	2	2	0	0	0	37	0	0	11	10	0	22	33	24	0	0	0	23	0	12	14	6	5	3	10	0	4	5	5	6	0	2	0	7	12	0	2	5
hsa-miR-642a-3p	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-362-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-29c-3p	14	20	22	0	44	48	102	6	0	0	242	2	0	15	288	0	3	9	4	21	2	20	18	12	8	22	24	0	0	0	13	14	8	3	2	25	5	4	7	18	0	130	0	13	0	0	0
hsa-miR-216a-5p	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
hsa-miR-125b-2-3p	1672	5031	4798	1555	2900	4003	4277	2797	1390	756	2555	1265	609	3548	13583	885	2256	4340	3868	1728	1719	2159	5125	1320	692	4837	5477	631	3063	4872	1930	1224	3233	3302	1209	4048	15416	1043	3361	7143	861	2671	157	1018	298	1056	1593
hsa-miR-659-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-1250-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-19b-1-5p	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
