name	SRX2956285	SRX2956284	SRX2956287	SRX2956286	SRX2956281	SRX2956280	SRX2956283	SRX2956282	SRX2956289	SRX2956288	SRX2956357	SRX2956356	SRX2956355	SRX2956354	SRX2956353	SRX2956352	SRX2956218	SRX2956219	SRX2956216	SRX2956217	SRX2956214	SRX2956215	SRX2956212	SRX2956213	SRX2956210	SRX2956211	SRX2956442	SRX2956036	SRX2956037	SRX2956034	SRX2956035	SRX2956032	SRX2956033	SRX2956030	SRX2956031	SRX2956440	SRX2956038	SRX2956039	SRX2956368	SRX2956369	SRX2956322	SRX2956323	SRX2956320	SRX2956321	SRX2956326	SRX2956327	SRX2956324	SRX2956325	SRX2956328	SRX2956329	SRX2956148	SRX2956149	SRX2956142	SRX2956143	SRX2956140	SRX2956141	SRX2956146	SRX2956147	SRX2956144	SRX2956145	SRX2956360	SRX2956361	SRX2956139	SRX2956138	SRX2956137	SRX2956136	SRX2956135	SRX2956134	SRX2956133	SRX2956132	SRX2956131	SRX2956130	SRX2956351	SRX2956350	SRX2956069	SRX2956068	SRX2956359	SRX2956358	SRX2956067	SRX2956066	SRX2956087	SRX2956086	SRX2956085	SRX2956084	SRX2956083	SRX2956082	SRX2956081	SRX2956080	SRX2956366	SRX2956367	SRX2956364	SRX2956365	SRX2956362	SRX2956363	SRX2956089	SRX2956088	SRX2956241	SRX2956240	SRX2956243	SRX2956242	SRX2956245	SRX2956244	SRX2956247	SRX2956246	SRX2956249	SRX2956248	SRX2956106	SRX2956107	SRX2956104	SRX2956105	SRX2956102	SRX2956103	SRX2956100	SRX2956101	SRX2956061	SRX2956060	SRX2956063	SRX2956062	SRX2956065	SRX2956064	SRX2956108	SRX2956109	SRX2956409	SRX2956408	SRX2956403	SRX2956402	SRX2956401	SRX2956400	SRX2956407	SRX2956406	SRX2956405	SRX2956404	SRX2956380	SRX2956381	SRX2955993	SRX2956209	SRX2955995	SRX2955996	SRX2955997	SRX2956205	SRX2955999	SRX2956207	SRX2956206	SRX2956201	SRX2956200	SRX2956203	SRX2956202	SRX2956025	SRX2956024	SRX2956027	SRX2956026	SRX2956021	SRX2956020	SRX2956023	SRX2956022	SRX2956384	SRX2956385	SRX2956386	SRX2956387	SRX2956029	SRX2956028	SRX2956382	SRX2956383	SRX2956331	SRX2956330	SRX2956333	SRX2956332	SRX2956335	SRX2956334	SRX2956337	SRX2956336	SRX2956339	SRX2956338	SRX2956159	SRX2956158	SRX2956151	SRX2956150	SRX2956153	SRX2956152	SRX2956155	SRX2956154	SRX2956157	SRX2956156	SRX2956318	SRX2956427	SRX2956098	SRX2956099	SRX2956439	SRX2956342	SRX2956343	SRX2956348	SRX2956349	SRX2956171	SRX2956170	SRX2956379	SRX2956378	SRX2956375	SRX2956374	SRX2956377	SRX2956376	SRX2956371	SRX2956370	SRX2956373	SRX2956372	SRX2956274	SRX2956275	SRX2956276	SRX2956277	SRX2956270	SRX2956271	SRX2956272	SRX2956273	SRX2956278	SRX2956179	SRX2956115	SRX2956114	SRX2956117	SRX2956071	SRX2956111	SRX2956110	SRX2956113	SRX2956112	SRX2956054	SRX2956055	SRX2956056	SRX2956057	SRX2956119	SRX2956118	SRX2956052	SRX2956053	SRX2956188	SRX2956189	SRX2956186	SRX2956187	SRX2956184	SRX2956185	SRX2956182	SRX2956183	SRX2956180	SRX2956181	SRX2956421	SRX2956420	SRX2956423	SRX2956422	SRX2956425	SRX2956432	SRX2956424	SRX2956230	SRX2956231	SRX2956232	SRX2956233	SRX2956234	SRX2956235	SRX2956236	SRX2956237	SRX2956238	SRX2956239	SRX2956426	SRX2956433	SRX2956393	SRX2956392	SRX2956391	SRX2956390	SRX2956397	SRX2956396	SRX2956395	SRX2956394	SRX2956429	SRX2956428	SRX2956399	SRX2956398	SRX2956430	SRX2956304	SRX2956305	SRX2956306	SRX2956307	SRX2956300	SRX2956301	SRX2956302	SRX2956303	SRX2956308	SRX2956309	SRX2956168	SRX2956169	SRX2956164	SRX2956165	SRX2956166	SRX2956167	SRX2956160	SRX2956161	SRX2956162	SRX2956163	SRX2956436	SRX2956018	SRX2956019	SRX2956010	SRX2956011	SRX2956012	SRX2956013	SRX2956014	SRX2956015	SRX2956016	SRX2956017	SRX2956434	SRX2956435	SRX2956092	SRX2956296	SRX2956297	SRX2956294	SRX2956295	SRX2956292	SRX2956293	SRX2956290	SRX2956291	SRX2956298	SRX2956299	SRX2956340	SRX2956341	SRX2956269	SRX2956268	SRX2956344	SRX2956345	SRX2956346	SRX2956347	SRX2956263	SRX2956262	SRX2956261	SRX2956260	SRX2956267	SRX2956266	SRX2956265	SRX2956264	SRX2956043	SRX2956042	SRX2956041	SRX2956040	SRX2956047	SRX2956046	SRX2956045	SRX2956044	SRX2956049	SRX2956048	SRX2956199	SRX2956198	SRX2956195	SRX2956194	SRX2956197	SRX2956196	SRX2956191	SRX2956190	SRX2956193	SRX2956192	SRX2955994	SRX2956208	SRX2956279	SRX2956128	SRX2955998	SRX2956204	SRX2956120	SRX2956121	SRX2956122	SRX2956123	SRX2956124	SRX2956125	SRX2956126	SRX2956127	SRX2956116	SRX2956058	SRX2956059	SRX2956129	SRX2956050	SRX2956051	SRX2956227	SRX2956226	SRX2956225	SRX2956224	SRX2956223	SRX2956222	SRX2956221	SRX2956220	SRX2956229	SRX2956228	SRX2956414	SRX2956415	SRX2956416	SRX2956417	SRX2956410	SRX2956411	SRX2956412	SRX2956413	SRX2956418	SRX2956419	SRX2956431	SRX2956388	SRX2956389	SRX2956090	SRX2956091	SRX2956319	SRX2956093	SRX2956094	SRX2956095	SRX2956096	SRX2956097	SRX2956313	SRX2956312	SRX2956311	SRX2956310	SRX2956317	SRX2956316	SRX2956315	SRX2956314	SRX2956252	SRX2956253	SRX2956250	SRX2956251	SRX2956256	SRX2956257	SRX2956254	SRX2956255	SRX2956258	SRX2956259	SRX2956438	SRX2956173	SRX2956172	SRX2956078	SRX2956079	SRX2956177	SRX2956176	SRX2956175	SRX2956174	SRX2956072	SRX2956073	SRX2956070	SRX2956178	SRX2956076	SRX2956077	SRX2956074	SRX2956075	SRX2956009	SRX2956008	SRX2956007	SRX2956006	SRX2956005	SRX2956004	SRX2956003	SRX2956002	SRX2956001	SRX2956000	SRX2956441	SRX2956437
hsa-miR-6855-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-361-3p	1655	8625	7139	418	1034	12935	2619	3	11	3521	341	463	359	347	390	232	1838	2	127	7161	8335	563	1305	3579	22	8027	8	128	7	519	442	0	0	3	601	2	2983	89	13	0	592	691	581	595	852	724	648	649	971	634	327	26	23	1824	1209	471	2123	940	748	2	426	260	4149	5	460	1640	22	107	1437	1912	0	471	364	514	1537	0	378	244	266	100	1668	51	595	947	5797	4	1382	879	776	0	876	679	288	2590	5	946	3615	3	732	2279	3663	25	5	5414	3512	3929	398	19	3969	1815	1069	2	24	939	0	1707	260	555	50	855	1643	380	0	10	2	2	2	0	2	4	0	0	0	0	3704	613	60	0	678	2993	1374	3065	1295	3983	0	259	1615	0	409	327	0	252	447	0	65	14	8	2	0	65	0	4	0	484	423	984	411	679	902	692	485	525	543	14	762	1620	253	1987	3	465	1658	116	68	390	0	1724	259	11	393	269	441	333	9628	109	0	5	0	3	0	15	0	4	0	2	5622	21	5728	1080	7287	661	48	5632	1281	2497	395	18	0	304	2105	6	136	863	0	1627	1246	707	3855	1794	2388	476	1531	409	1963	9	18	2423	1619	758	14	3562	0	2	0	2	0	0	2	150	4676	1266	2	3879	2189	427	31	5922	1219	2	0	0	6	5	8	5	6	0	4	0	0	0	10	2	712	459	939	806	697	797	788	783	648	666	1516	355	3908	2118	23	2358	4255	3166	718	69	0	1668	0	980	955	0	3373	429	236	5	2639	0	0	559	468	579	614	569	666	514	576	705	597	829	405	290	4057	3	393	395	509	295	3387	6219	6	5103	947	5221	63	340	353	1529	1989	2	0	1715	1693	25	775	895	561	2586	720	2008	118	763	5213	55	0	2052	514	1281	134	24	1331	108	341	2	891	2279	0	507	1255	204	1688	60	5067	279	301	16	5681	0	651	1985	21	276	1332	3703	700	3382	0	0	0	2	9	0	3	0	6	0	0	5	0	5942	1512	571	40	1629	1186	0	1964	644	621	706	817	603	649	700	325	4315	1487	446	93	5937	233	19	3263	24	2929	0	25	1251	149	16	303	1562	3568	2370	12	2423	1356	4452	3059	941	1815	0	0	259	137	139	13	497	211	0	100	554	15	0
hsa-miR-484	17720	3616	1873	2494	854	2080	831	175	52	2623	7694	11693	8655	10004	9254	5612	2364	50	981	1761	3159	6519	1106	907	208	2272	97	1677	77	237	153	4	11	31	96	56	504	130	191	2	12661	19872	10236	13203	15376	14897	14424	15646	18493	17477	3015	101	136	285	446	4880	824	379	865	28	10771	8709	1065	67	458	396	184	970	699	577	78	584	9580	10533	442	37	10803	6559	346	28	351	341	7234	343	2072	141	2012	259	24386	3	32258	21909	11120	64759	250	676	998	84	4826	653	659	90	70	3379	774	904	3315	198	1547	854	1344	89	206	298	2	1578	90	177	301	6454	459	612	30	52	4	24	0	25	16	65	13	15	30	17	864	7252	421	0	84	682	386	1173	1348	1611	0	3695	537	5	114	112	19	126	148	40	727	70	30	28	8	547	0	77	25	12495	12173	19920	13495	15269	18188	13890	13639	13793	12681	668	977	1690	51	701	60	6070	858	27	429	9296	0	618	2877	76	12360	8102	10106	8386	1958	713	34	90	22	73	20	202	13	152	10	106	3566	118	1743	333	1624	4440	198	864	11773	2755	104	96	51	2878	940	339	1547	377	5	458	410	5824	1420	718	309	283	485	4236	2336	604	220	605	771	7487	916	1769	10	17	8	17	3	3	41	536	661	913	5	1218	676	3583	130	888	902	15	0	9	95	25	105	7	92	10	77	0	11	5	63	45	18193	19926	22234	21525	15534	16010	20875	21707	16694	17079	574	2849	954	1619	928	1017	1616	1147	7308	472	0	1533	2	198	734	2	785	126	2041	69	448	8	0	7784	12885	14976	14681	12850	21584	13488	14201	19971	11883	14480	9065	10040	939	54	10608	8035	10421	10621	1135	1631	269	2715	718	722	286	3039	2405	422	582	150	0	843	274	199	305	220	585	732	315	812	824	7731	1077	298	0	1473	162	491	644	198	888	619	3354	24	234	2313	56	204	429	3190	1773	208	884	85	1621	69	1240	7	654	337	62	2697	813	1451	5285	971	40	32	35	30	95	20	12	6	50	5	68	87	10	2144	406	12846	283	480	1028	248	2550	15313	18241	14158	16723	13446	11890	14697	7241	705	872	4233	692	1699	2508	276	883	108	476	0	713	1529	1391	161	2278	11242	1914	3608	63	384	537	1096	1597	443	999	8	0	2695	36	45	763	414	34	0	1125	205	208	0
hsa-miR-30b-3p	137	26	14	0	0	5	6	0	0	21	0	0	0	0	0	0	5	0	0	15	21	24	3	6	0	20	0	5	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	2	27	7	0	5	0	0	0	7	0	0	3	0	2	0	2	0	0	0	0	2	0	0	0	0	0	3	0	29	0	10	0	6	3	0	0	0	0	0	0	0	0	9	0	23	0	8	0	0	15	9	5	4	0	15	10	6	0	0	3	0	0	0	2	0	37	2	5	0	0	0	0	0	0	0	0	0	0	0	0	2	22	3	0	0	7	0	6	7	15	0	14	5	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	2	0	26	2	0	0	0	0	8	10	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	2	8	0	12	0	9	19	0	4	57	10	0	0	0	12	2	0	11	0	0	2	0	32	9	6	0	0	0	21	8	0	0	9	0	36	0	13	0	0	0	0	0	0	0	0	4	5	0	14	8	15	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	10	9	2	0	7	11	7	19	0	0	8	0	0	0	0	4	0	13	0	4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	0	30	4	10	0	16	4	3	0	0	0	2	2	0	4	3	0	2	0	0	0	46	8	0	0	2	0	3	0	0	2	0	12	0	0	7	0	2	2	10	2	0	2	0	7	0	14	0	0	3	0	18	3	7	32	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	18	0	0	0	0	0	0	0	0	11	8	23	0	10	6	0	9	0	12	0	0	4	2	0	0	82	2	19	0	4	5	5	8	0	5	0	0	9	0	0	0	0	0	0	4	3	0	0
hsa-miR-1301-3p	228	121	11	27	10	25	21	0	0	42	0	2	6	11	4	2	45	0	14	18	146	78	26	27	4	13	2	23	0	0	0	0	0	0	0	0	7	0	0	0	6	9	3	5	2	4	8	4	8	4	32	0	2	2	16	77	19	16	7	0	3	5	32	0	2	0	0	10	12	7	0	10	2	3	8	0	3	0	6	0	0	0	98	2	56	0	25	0	6	0	7	11	4	18	0	14	29	0	62	29	10	0	0	74	36	33	49	0	27	11	23	0	4	2	0	28	2	2	4	107	0	6	0	0	0	0	0	0	0	0	0	2	0	0	25	119	0	0	0	3	5	42	23	58	0	47	16	0	0	0	0	2	2	0	6	0	4	0	0	0	0	0	0	7	6	11	6	6	3	4	9	8	5	0	16	17	0	17	2	81	29	0	7	4	0	15	19	0	3	0	5	0	33	8	0	0	0	2	0	0	0	0	0	0	41	0	59	7	52	66	0	10	277	57	0	0	0	44	16	0	21	4	0	13	16	101	38	17	0	0	7	62	41	2	4	7	29	119	0	30	0	0	0	0	0	0	0	12	6	13	0	20	26	33	3	7	15	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	6	0	4	6	0	0	2	4	14	51	2	20	4	37	45	41	95	2	0	38	0	0	12	0	23	2	30	0	2	0	0	88	4	5	2	3	0	4	8	9	4	4	7	8	33	0	5	5	6	6	21	38	0	58	21	9	0	44	28	11	9	0	0	13	0	0	0	6	6	6	6	16	6	133	6	4	0	31	5	15	15	2	22	12	45	0	0	30	0	4	14	39	17	5	13	0	35	0	48	0	16	0	0	26	12	48	63	42	0	2	0	0	0	0	0	0	0	0	2	0	2	82	17	0	2	4	30	0	42	4	10	3	3	6	0	7	3	6	19	53	13	44	19	0	17	0	4	0	0	19	22	8	48	232	59	71	0	0	10	7	38	12	11	0	0	32	2	0	0	12	0	0	15	8	0	0
hsa-miR-3920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2114-3p	0	6	2	0	0	3	2	0	0	2	0	0	0	0	0	0	2	0	0	3	4	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	4	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-629-5p	228	91	140	51	5	67	34	0	2	33	14	2	32	21	30	3	25	0	35	115	113	73	6	36	0	52	0	29	0	4	0	0	0	0	7	0	22	0	0	0	40	50	51	52	23	9	35	24	41	35	30	0	0	15	12	58	42	9	8	0	41	18	37	0	5	27	6	11	17	26	2	5	11	23	6	0	29	11	2	0	13	12	83	8	41	0	20	12	27	0	30	38	7	83	7	5	26	0	50	16	51	0	2	34	43	48	49	3	68	23	21	0	8	13	0	11	2	2	5	67	19	0	0	0	0	0	0	0	0	0	0	0	0	0	9	55	0	0	0	42	15	37	8	58	0	61	18	0	4	2	0	5	3	2	7	0	3	0	0	8	0	0	0	14	30	42	33	18	25	44	68	48	35	0	10	14	2	18	0	70	26	3	12	29	0	18	30	0	26	24	36	8	80	18	0	0	0	0	0	0	0	0	0	0	19	3	59	16	64	87	2	77	129	21	0	4	0	20	41	2	26	5	0	9	6	68	48	29	3	0	13	31	16	2	2	55	22	92	4	47	0	0	0	0	0	0	0	32	48	4	0	16	12	46	0	46	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	85	55	34	42	34	45	63	21	35	22	27	83	19	6	36	56	28	77	2	0	38	0	9	5	0	22	6	48	0	25	0	0	98	10	20	38	16	50	18	21	51	15	34	36	15	32	0	51	10	13	45	36	48	0	47	7	69	5	38	51	12	29	0	0	9	19	0	0	0	6	44	2	35	50	174	45	10	0	23	0	6	13	6	0	44	32	0	13	19	0	7	8	28	11	0	35	4	14	0	36	0	16	23	0	22	27	64	74	26	2	0	0	0	2	0	0	0	0	0	0	0	0	86	17	27	12	25	12	0	58	26	39	14	58	59	17	42	11	51	5	49	19	53	27	7	30	2	35	0	5	16	8	6	141	173	59	73	0	0	3	61	36	8	2	2	0	45	0	0	14	4	0	0	19	4	0	0
hsa-miR-2467-5p	337	12	6	33	5	2	6	0	0	6	0	0	0	0	0	0	3	0	6	3	21	115	3	2	0	3	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	24	0	0	0	3	68	6	0	4	0	0	0	3	0	6	2	3	15	0	0	0	0	0	0	5	0	0	0	0	0	0	6	148	3	13	0	8	0	0	0	0	0	0	6	0	0	0	0	62	2	0	2	0	17	2	4	48	0	5	3	0	0	0	0	0	9	0	0	4	157	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	131	2	0	0	0	0	5	7	7	0	21	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	4	0	94	3	0	3	0	0	0	35	0	2	0	0	0	4	15	0	0	0	0	0	0	0	0	0	0	18	0	8	4	6	93	0	2	159	17	0	2	0	27	3	0	20	0	0	0	0	122	7	4	0	0	3	68	13	0	0	0	6	189	0	7	0	0	0	0	0	0	0	13	3	2	0	4	0	54	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	2	68	2	7	0	5	3	0	115	9	0	7	0	0	7	0	8	0	63	0	0	0	0	188	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	3	2	7	0	5	0	0	0	66	50	0	0	0	0	2	0	3	0	0	8	0	0	4	9	242	3	3	0	13	0	0	21	0	4	6	57	0	0	8	0	3	0	50	3	2	0	0	29	0	3	0	4	0	0	33	7	4	105	2	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	3	0	49	4	0	0	0	3	0	0	0	0	3	78	3	4	43	0	4	0	0	0	0	8	29	0	55	441	8	96	0	0	2	2	4	0	2	0	0	62	0	0	0	0	0	0	11	0	0	0
hsa-miR-5006-3p	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	3	2	2	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	2	2	2	0	2	0	3	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART14-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
