name	SRX326607	SRX326606	SRX326605	SRX326604	SRX326603	SRX326602	SRX326601	SRX326620	SRX326629	SRX326628	SRX326623	SRX326609	SRX326608	SRX326622	SRX326625	SRX326624	SRX326627	SRX326600	SRX326618	SRX326619	SRX326621	SRX326610	SRX326611	SRX326612	SRX326598	SRX326614	SRX326615	SRX326616	SRX326617	SRX326632	SRX326633	SRX326630	SRX326631	SRX326636	SRX326637	SRX326634	SRX326635	SRX326638	SRX326639	SRX326599	SRX326613	SRX326626
hsa-miR-6729-5p	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548am-3p	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-597-3p	7	0	5	2	6	5	2	9	0	0	4	3	10	0	2	0	6	0	4	2	2	0	3	4	0	0	4	5	2	2	0	3	4	4	0	6	9	0	0	5	3	0
hsa-miR-1251-5p	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-196b-5p	1679	1424	2136	2207	1894	1378	1374	1651	4804	1147	1634	1040	3996	1891	1100	892	1505	507	752	559	1048	580	1008	1221	1330	2354	1183	3200	938	1519	1809	1469	2469	1789	656	2012	1844	397	922	1799	2125	830
hsa-miR-1537-3p	2	16	0	3	2	4	5	3	7	9	0	10	4	15	0	0	4	0	3	0	2	0	0	6	4	0	0	12	0	0	0	0	3	17	0	2	7	0	0	8	5	8
hsa-miR-4662a-5p	8	4	9	42	15	21	4	15	13	26	14	2	10	30	45	25	5	17	9	4	0	6	0	2	39	18	7	8	19	12	9	12	20	6	8	27	21	6	14	12	13	16
hsa-miR-34a-5p	25	123	37	27	26	48	17	7	46	138	25	22	35	87	31	7	20	77	103	126	129	4	23	14	71	109	27	35	31	78	16	42	27	122	25	28	14	3	36	51	72	32
hsa-miR-6818-5p	2	6	0	0	0	7	0	0	2	0	0	2	4	10	0	0	9	2	0	0	6	0	0	4	0	8	0	11	2	2	0	3	5	24	0	0	4	0	2	8	2	0
hsa-miR-324-3p	730	741	455	501	504	530	406	569	1204	194	972	174	813	585	465	450	605	154	259	39	1067	179	247	402	721	602	331	624	364	850	307	325	767	698	356	553	398	79	363	1048	678	331
hsa-miR-5002-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6508-3p	5	5	5	2	0	2	0	2	0	0	2	0	0	5	6	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	7	0	0	7	0	0	0	0	0	0
hsa-miR-4640-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3617-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-93-5p	161206	115446	100545	143362	125858	104048	77877	122626	308166	54060	127379	46525	184816	145760	141171	76146	105279	45188	63805	28014	195505	37770	46002	84639	129991	189517	63203	152231	69719	207142	87231	104751	196118	111701	48651	149048	95945	21669	68951	135001	128041	81593
hsa-miR-138-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-6771-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-4498	9	8	10	13	4	2	5	5	16	6	11	0	20	6	6	2	15	0	5	0	7	4	8	2	10	13	2	12	4	3	4	8	7	6	2	9	14	11	0	11	9	4
hsa-miR-520h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-4497	0	0	2	0	0	6	0	0	0	0	2	3	6	0	2	0	2	0	2	5	0	0	0	0	0	2	9	5	2	0	0	0	2	0	8	0	4	0	0	0	4	10
hsa-miR-17-3p	561	1112	474	408	827	426	769	463	4180	256	868	217	845	1195	313	155	644	325	313	118	1795	28	278	414	947	1384	98	683	233	1195	709	734	1057	1811	312	345	643	112	296	1582	1012	250
hsa-miR-766-5p	5	0	10	37	28	0	11	25	8	7	21	11	24	2	26	11	19	5	6	2	0	6	4	2	9	3	14	17	5	0	4	6	8	0	8	18	44	0	21	15	9	2
hsa-miR-4494	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3064-3p	0	2	0	9	2	0	0	0	6	0	3	0	2	5	0	0	9	0	0	0	3	0	0	2	0	2	0	0	5	4	0	0	3	0	0	2	0	0	0	5	0	3
hsa-miR-6762-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4492	0	4	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	1	0	0	0	2	3	0	0	12	3	0	0	0	0	0	6	0	7	0	7	0	0	0	2
hsa-miR-4491	0	2	2	0	0	0	0	0	2	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	0	0	3	0	2	2	0	0	0
hsa-miR-502-3p	275	366	138	198	278	114	127	163	910	102	324	105	495	301	195	122	254	138	75	65	544	52	153	232	290	485	74	270	136	407	180	121	331	373	142	251	117	45	113	341	312	122
hsa-miR-181a-2-3p	818	823	652	706	766	640	514	616	897	314	683	503	784	959	633	373	651	169	277	142	724	289	450	411	702	740	484	763	362	871	577	462	809	780	538	737	918	160	701	1104	805	533
Hsa-Mir-599_5p	2	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	2	0	2	0	0	3	0	0	0	9	0	0	4	13	0	0	0	3	0	4	5	0
hsa-miR-1307-3p	3018	1427	2070	4396	3636	4191	3536	3938	1708	1676	4132	1099	3311	2104	2562	1814	4181	590	1249	500	907	2615	325	617	2822	1031	1987	3478	1412	1169	1560	2238	2707	1649	1876	2453	5143	220	2930	2896	2384	1646
hsa-miR-4781-3p	22	21	11	20	11	24	14	9	28	12	16	6	15	18	17	7	23	9	2	4	11	8	3	5	13	32	6	14	5	9	6	12	12	46	4	20	11	13	14	17	21	18
hsa-miR-5088-5p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	4	0	2	2	3	2	0	0	0	0	2	0	0
hsa-miR-4772-5p	147	902	77	99	130	380	273	197	126	108	394	382	168	233	111	39	373	26	205	50	427	59	157	163	30	383	447	125	26	118	81	98	400	134	35	257	168	10	72	236	155	490
hsa-miR-6851-5p	0	0	2	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-545-3p	15	13	5	11	10	3	18	11	38	2	10	9	11	2	2	6	10	0	5	2	9	0	9	31	3	12	0	39	5	6	11	15	25	7	17	24	13	0	11	2	7	6
hsa-miR-3144-5p	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	3	0	0
hsa-miR-137-3p	2	2	0	0	0	3	5	0	0	0	2	0	0	5	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	4
hsa-miR-151a-3p	53764	65159	99415	122184	128499	78351	61977	94511	149086	69190	103384	54697	132176	103210	58842	60150	100274	44950	28667	32126	45357	43685	20549	19521	202418	90512	29856	65776	47684	82991	87869	43841	88758	89022	28003	60171	118540	39407	69099	241579	98923	20526
hsa-miR-6729-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10396b-3p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
hsa-miR-4489	19	14	15	2	9	0	8	17	9	0	23	5	19	12	6	14	13	0	2	0	19	0	16	5	8	9	3	14	2	12	7	15	14	7	3	14	10	43	6	13	8	10
hsa-miR-4488	19	4	10	0	2	0	4	2	0	5	11	68	64	2	6	0	4	0	40	11	2	0	18	22	38	11	14	4	0	9	0	2	0	26	0	36	5	25	9	6	4	0
hsa-miR-4487	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6894-5p	10	11	4	0	10	5	8	2	0	9	5	0	4	0	2	0	6	0	4	0	0	0	0	4	3	8	3	2	4	0	2	11	9	0	3	2	6	10	5	0	0	4
hsa-miR-4484	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ebv-miR-BART8-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-196b-3p	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0
hsa-miR-3187-5p	0	0	0	3	0	0	4	9	7	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	3	0	0	0	0	3	0	0	3	0	0	0	0	0
hsa-miR-34a-3p	0	0	0	0	0	0	0	0	7	2	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	6	3	0	0	0	0	5	0	4	0	0	0	3	0	0
hsa-miR-6818-3p	6	0	0	0	0	2	3	7	2	0	0	2	3	5	0	0	0	0	0	0	2	0	0	2	0	0	2	3	0	3	0	0	2	2	0	2	0	2	0	0	0	5
hsa-miR-625-5p	107	70	50	96	118	69	92	107	140	45	84	91	200	101	113	40	125	33	37	55	51	26	47	79	87	82	36	99	47	65	106	49	110	109	52	83	185	13	82	136	71	52
Hsa-Mir-4773_5p	0	4	2	2	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
hsa-miR-7851-3p	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0
hsa-miR-217-5p	33	80	13	15	24	35	66	21	127	848	17	17	12	442	52	30	14	160	25	33	214	3	3	4	45	98	19	43	58	97	12	74	14	121	26	7	30	2	19	71	40	28
hsa-miR-579-5p	9	0	2	4	0	3	5	2	2	0	12	2	11	5	0	4	5	0	2	0	0	2	2	16	2	0	2	8	5	0	0	2	14	5	0	7	4	23	3	7	0	0
ebv-miR-BART10-3p	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6809-5p	0	2	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-33b-5p	139	11	9	41	113	72	79	65	24	31	220	17	230	23	107	34	78	5	104	154	21	4	37	204	13	23	16	162	66	14	21	64	221	39	92	91	72	0	61	15	20	59
hsa-miR-4640-3p	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-93-3p	137	59	88	200	101	146	76	218	78	31	204	66	241	135	125	86	173	15	58	9	113	41	46	120	76	107	75	95	90	94	38	78	242	92	53	114	76	7	78	66	53	206
hsa-miR-663a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4479	2	0	3	0	0	0	0	5	2	2	2	0	2	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	3	0	0	0	3	0
hsa-miR-4478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
hsa-miR-4476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
hsa-miR-766-3p	274	113	205	439	265	341	111	508	139	78	358	95	479	210	204	287	199	46	92	4	62	135	17	58	360	95	180	205	184	47	136	134	367	174	111	210	412	26	264	168	154	181
hsa-miR-4473	0	0	3	2	0	3	0	0	2	0	0	0	2	0	2	0	0	0	0	0	4	0	0	4	4	6	0	2	0	0	2	3	0	0	0	4	0	0	0	2	0	2
hsa-miR-6762-3p	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4470	0	5	3	3	12	2	0	0	0	5	3	0	6	6	2	2	4	0	16	0	0	0	0	0	4	0	0	0	3	0	2	0	2	11	3	0	4	0	0	2	0	0
hsa-miR-4720-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-9903	0	21	16	8	4	4	0	6	11	0	0	3	8	9	2	0	0	0	0	0	15	0	0	0	2	24	0	6	0	12	2	3	9	9	2	3	3	6	0	8	9	2
hsa-miR-9901	15	0	2	0	0	10	4	4	0	0	2	0	0	0	2	0	0	0	4	0	0	0	4	0	0	0	4	0	11	0	0	2	2	0	11	4	4	0	9	0	0	2
hsa-miR-10b-5p	15280	28734	17140	16630	12762	28070	29136	13766	13858	17476	11145	19572	6926	33039	17631	9276	11273	10341	17563	3305	13872	5395	16679	2453	17241	15675	17683	21466	6744	27697	8731	34825	11579	21072	23374	12253	24128	6364	18602	18933	32299	16656
hsa-miR-4772-3p	55	352	22	20	27	143	35	37	134	32	64	101	55	192	83	11	78	25	52	6	14	14	43	26	38	219	60	16	16	150	24	34	66	132	15	140	22	0	23	221	122	149
hsa-miR-3144-3p	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4763-5p	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
hsa-miR-181b-5p	7395	8922	5828	8737	8563	7270	5135	5933	6307	4439	8085	5022	10305	7286	6921	2037	6675	2106	18116	2771	4894	2635	6461	2887	6792	7199	4174	7642	2951	6651	5089	5634	5180	7205	5437	8259	8332	1352	6814	7932	6953	4625
hsa-miR-6842-5p	8	3	5	10	4	13	9	22	28	6	17	5	16	22	0	5	20	2	5	0	4	0	7	0	10	4	8	17	6	12	3	0	4	34	0	11	10	3	5	9	4	15
hsa-miR-2276-5p	0	3	0	0	0	0	0	3	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
hsa-miR-6796-5p	2	0	0	3	0	0	3	0	0	0	4	0	2	4	0	0	6	0	2	0	0	4	2	0	0	0	0	8	2	0	0	3	0	0	0	0	0	0	4	0	0	0
hsa-miR-4469	0	0	3	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	4	0	3	0	0	0	4	0
hsa-miR-4467	2	0	0	0	0	0	0	0	0	0	3	4	0	0	2	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	5	0	0	0	0	0	4	2	0	0
hsa-miR-128-3p	1465	2025	1057	1885	2023	1798	954	1977	3372	835	1725	490	2257	3069	1361	1095	2024	937	850	838	1877	444	370	983	2343	2924	1487	1767	1342	2612	484	915	2291	2567	805	1656	1590	367	693	2020	1719	1324
hsa-miR-4466	0	0	0	3	3	4	0	3	0	6	4	10	4	0	0	0	8	0	4	3	0	3	2	0	7	0	0	0	0	4	0	0	3	4	2	3	2	3	6	5	0	0
hsa-miR-6894-3p	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4464	0	0	0	0	3	3	0	2	2	5	5	0	0	7	0	0	2	0	3	0	3	0	0	5	0	17	0	0	2	7	0	6	2	0	0	3	0	0	3	0	0	6
ebv-miR-BART8-3p	0	0	0	0	2	0	16	0	0	0	19	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	10	0	0	0	0	0
hsa-miR-889-5p	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-190a-5p	4096	3789	2856	663	723	452	2176	1310	8182	202	1724	510	1230	2924	648	392	912	627	869	253	6748	59	385	5164	2179	6936	170	3079	391	3581	1940	1893	2302	4252	627	2232	601	175	877	4714	5525	976
hsa-miR-208a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-3187-3p	20	47	21	29	32	13	9	10	111	12	47	5	51	48	5	8	41	12	30	4	48	0	6	7	48	49	8	20	9	51	3	11	20	36	14	18	22	18	9	56	44	7
hsa-miR-802	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7-1-3p	26	161	31	76	77	65	18	80	141	21	76	32	64	242	53	21	100	56	20	15	67	8	26	48	128	144	48	17	28	118	22	32	69	156	10	86	36	13	15	109	84	67
hsa-miR-6885-5p	14	0	10	7	13	10	0	0	5	0	8	0	2	0	3	2	10	0	0	0	3	4	0	0	2	0	0	18	2	4	3	10	5	5	3	9	31	4	6	9	4	5
hsa-miR-625-3p	171	14	363	491	442	203	276	352	33	277	159	165	367	79	449	371	308	15	98	47	24	128	79	103	40	96	206	184	137	46	219	230	254	34	208	283	724	92	378	124	40	80
hsa-miR-217-3p	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-579-3p	2	8	5	2	0	2	5	0	22	0	3	3	0	12	14	0	8	2	0	0	28	0	0	0	5	3	4	0	2	17	0	0	3	2	7	0	2	7	0	11	0	0
hsa-miR-1233-5p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520g-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-382-5p	1014	490	1817	2079	4278	4579	1829	1263	434	623	7231	1043	4354	388	2360	581	3275	355	531	247	75	1819	77	115	1307	744	891	2753	726	1249	1935	1475	1098	899	1081	1696	5591	157	3620	3600	2356	366
hsa-miR-6809-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
hsa-miR-616-5p	11	8	2	21	3	3	8	18	9	0	15	2	10	0	2	4	15	0	4	0	2	7	0	2	7	4	13	13	7	5	2	3	12	13	0	25	9	0	5	0	0	13
hsa-miR-33b-3p	3	0	0	2	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	4	0	0	0	2	0	2	0	0	0	0	3	2
hsa-miR-32-5p	861	1902	694	550	957	418	210	601	3640	344	627	1038	1593	2647	658	260	541	673	235	323	3026	138	692	2022	1313	4285	243	830	315	2553	998	430	1552	1406	301	1043	455	124	252	1669	1342	321
hsa-miR-3675-5p	2	7	0	3	21	7	7	8	24	0	0	0	4	0	11	0	5	0	0	0	0	0	0	3	6	28	6	0	7	0	2	0	0	0	0	0	9	4	8	0	0	0
hsa-miR-668-3p	0	3	5	2	13	17	0	0	0	0	7	0	3	2	11	2	0	0	0	0	0	0	0	2	0	0	2	0	2	3	0	0	0	0	2	6	20	4	5	9	4	0
hsa-miR-216a-5p	10	16	5	10	5	10	18	7	17	465	0	12	2	79	10	39	5	57	6	4	62	3	4	6	9	28	8	21	22	19	2	37	13	14	6	5	8	11	7	20	18	8
hsa-miR-4457	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1197	0	10	0	15	10	4	6	3	0	0	4	5	9	9	8	0	3	0	3	0	0	2	0	4	6	9	0	4	0	0	5	0	0	0	3	0	7	0	2	5	2	0
hsa-miR-659-5p	73	36	58	30	25	46	24	37	44	20	85	17	53	31	38	36	32	2	9	0	39	16	19	22	34	49	25	52	33	44	29	44	65	20	8	45	32	14	34	36	28	18
hsa-miR-4454	24	0	2	16	19	14	15	12	0	6	28	5	37	2	15	10	33	0	2	0	0	7	0	2	0	0	5	7	8	0	5	6	16	0	10	17	19	0	0	0	0	2
hsa-miR-4453	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-1193	0	0	0	0	3	0	2	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	3	0
hsa-miR-4450	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
hsa-miR-6753-3p	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0
hsa-miR-7106-5p	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	2	0
hsa-miR-152-5p	0	0	0	5	9	0	9	4	0	0	4	0	4	0	2	0	3	0	2	0	2	0	0	0	3	4	0	3	2	0	2	0	0	0	0	5	0	0	0	0	0	0
hsa-miR-10b-3p	8	82	4	5	8	27	32	10	43	21	8	6	0	119	19	0	19	34	10	0	47	3	8	0	87	47	9	14	0	137	6	12	10	102	26	9	0	8	14	66	120	13
hsa-miR-4665-5p	13	9	15	8	12	3	12	11	9	2	5	3	13	11	4	0	2	3	0	0	0	7	2	0	30	20	6	4	6	5	5	3	6	6	0	6	11	6	6	29	6	0
hsa-miR-219a-2-3p	5	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0
hsa-miR-6744-5p	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-7158-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2278	0	2	0	5	2	0	0	5	9	0	5	2	0	3	0	0	3	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	2	0	0	0	3	0	5	3	0	0
hsa-miR-4763-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-181b-3p	7	19	12	15	11	6	14	8	6	5	15	6	15	22	6	0	14	0	7	0	3	3	12	0	4	3	3	19	0	2	8	13	13	3	4	7	9	0	11	14	6	15
hsa-miR-519d-3p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-6842-3p	24	43	44	45	61	42	33	69	59	24	88	9	63	75	26	32	42	6	17	2	31	22	17	16	67	56	38	28	17	51	16	27	36	88	13	56	65	23	30	82	39	29
hsa-miR-2276-3p	20	0	4	13	26	22	9	16	0	4	25	7	23	16	22	19	18	3	15	5	0	4	4	7	4	0	7	16	11	9	0	7	16	5	8	20	11	0	2	0	0	5
hsa-miR-4449	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	3	4	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	2	0	0	7	0	0	3	0
hsa-miR-4800-5p	2	6	0	5	3	2	5	0	3	10	0	5	4	5	2	0	7	3	9	0	0	0	3	0	4	3	8	0	0	5	2	5	0	8	7	7	11	0	9	0	2	8
hsa-miR-195-5p	40	52	69	34	61	42	47	34	67	57	29	30	44	35	37	25	27	48	38	24	26	3	30	6	31	71	23	57	16	103	21	59	64	57	35	40	52	115	20	42	32	16
hsa-miR-4448	509	0	23	260	68	492	214	790	0	17	263	10	240	0	305	142	172	0	167	58	0	11	0	70	0	0	476	172	219	0	3	124	414	0	354	239	238	0	139	0	0	681
hsa-miR-7706	76	33	65	47	75	49	55	71	94	24	100	14	81	55	50	56	87	22	62	5	109	16	34	25	49	46	41	70	38	95	24	52	86	60	32	64	17	42	32	75	92	40
hsa-miR-7705	2	0	5	10	8	2	3	0	9	0	3	2	2	4	0	2	3	0	11	0	4	5	0	3	3	11	4	0	0	2	0	0	10	0	0	2	4	0	0	0	2	5
hsa-miR-518e-5p	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-7704	12	28	0	2	3	7	4	15	4	4	7	9	13	29	8	0	10	0	4	0	14	0	10	17	8	24	31	5	0	15	0	0	16	39	5	10	7	42	2	5	21	20
hsa-miR-6833-5p	0	3	2	0	3	0	0	7	3	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	0	4	0	0	2	0	0	3	3	8	0	0	0	0
hsa-miR-7703	0	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
