name	SRX590714	SRX590715	SRX590712	SRX590713	SRX590710	SRX590711	SRX590705	SRX590704	SRX590707	SRX590706	SRX590701	SRX590700	SRX590703	SRX590702	SRX590709	SRX590708	SRX590693	SRX590697	SRX590696	SRX590695	SRX590694	SRX590699	SRX590698
hsa-miR-136-5p	126	153	280	129	266	204	336	303	168	198	245	124	179	180	242	274	336	232	357	286	378	195	197
hsa-miR-328-5p	0	0	0	0	0	0	0	3	5	2	0	0	2	0	0	0	4	2	4	6	0	2	0
hsa-miR-381-5p	4	21	19	3	12	19	18	15	16	14	17	18	8	10	14	16	23	12	24	23	15	23	22
hsa-miR-129-1-3p	372	453	395	224	444	572	596	426	332	432	342	345	308	368	454	433	433	401	383	369	448	351	384
hsa-miR-449c-5p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-212-5p	340	409	389	156	330	389	453	290	356	286	309	297	210	318	330	294	485	404	484	557	512	453	531
hsa-miR-4497	33	42	112	56	46	69	76	63	56	43	53	60	65	61	53	82	75	67	139	109	119	83	47
hsa-miR-96-5p	7	5	6	0	18	16	0	13	101	3	2	2	30	9	0	3	2	4	8	7	4	3	6
hsa-miR-409-3p	781	1063	1218	641	532	632	931	547	809	546	576	656	341	599	534	601	1245	647	1304	1234	1345	927	969
hsa-miR-101-3p	38240	39518	50353	28335	48674	45815	58577	76082	59018	45675	44825	28294	45374	47699	54918	44295	67602	59400	47296	68619	71644	65820	42639
hsa-miR-4492	36	58	116	100	40	52	53	52	89	47	49	113	43	36	56	50	103	74	167	105	93	77	63
hsa-miR-654-3p	3	14	8	3	0	6	3	6	0	0	19	0	3	2	2	0	4	6	0	0	0	4	8
hsa-miR-299-5p	2	0	0	0	3	2	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-183-5p	45	56	27	26	168	92	46	51	245	45	98	25	99	58	39	53	59	74	33	48	51	60	63
hsa-miR-346	76	68	65	38	65	75	90	70	78	65	59	63	46	57	46	50	75	64	92	75	96	71	96
hsa-miR-188-3p	2	2	2	0	2	2	0	0	0	0	0	0	0	0	2	5	0	2	2	3	3	4	5
hsa-miR-4690-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-340-3p	11	9	10	5	5	12	14	3	8	2	5	4	2	7	5	3	7	5	0	13	2	2	5
hsa-miR-532-3p	107	167	200	94	105	140	148	122	180	141	96	114	106	109	116	138	188	161	188	170	160	136	129
hsa-miR-27a-3p	1969	2789	1672	1070	3418	4771	3035	3574	3072	2075	2747	2629	2257	2875	3658	2707	2469	3420	1550	3046	2735	3549	2611
hsa-miR-4489	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-4488	0	0	0	8	4	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	2
hsa-miR-10b-3p	12	19	22	20	18	17	17	8	9	8	31	14	5	6	9	11	18	15	21	18	18	16	16
hsa-miR-369-5p	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4484	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-199a-3p	539	591	575	448	724	764	781	748	639	521	531	483	498	574	789	607	711	761	521	757	744	746	656
hsa-miR-374b-5p	41	48	19	9	58	70	51	38	54	25	31	23	41	36	57	28	41	50	5	44	45	55	64
hsa-miR-142-3p	26	41	54	23	28	35	34	30	63	22	74	47	21	29	16	20	48	25	28	33	55	26	40
hsa-miR-663b	0	2	4	2	3	4	8	2	3	0	4	6	0	3	6	4	5	4	12	7	3	0	2
hsa-miR-26a-2-3p	2	0	3	0	2	4	4	0	4	0	2	5	0	4	9	3	3	6	2	4	0	3	0
hsa-miR-3158-3p	0	3	0	0	0	10	3	4	42	0	0	4	9	3	0	3	2	2	4	4	6	3	3
hsa-miR-5187-5p	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-135a-5p	34	39	29	11	72	57	46	58	35	35	34	24	34	62	57	32	49	41	12	43	23	45	51
hsa-miR-410-3p	7131	8609	6410	4450	7972	9658	8475	7167	7259	6466	6345	7359	6226	6519	9302	7041	7211	9652	6057	7090	7915	8545	8285
hsa-miR-34a-3p	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	3	2	0	0	0	2	0	0
hsa-miR-3613-5p	20	23	16	9	29	37	26	34	47	17	18	16	24	16	34	22	28	23	7	25	15	32	23
hsa-miR-181a-5p	104300	122728	161956	95386	81350	94886	136292	91884	127804	90659	83754	127123	74091	83249	95429	91644	176549	135391	173833	161733	186637	123606	137457
hsa-miR-497-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0
hsa-miR-136-3p	4890	5298	5145	2306	7706	7915	7767	7889	5389	5514	6823	4127	5793	6656	8179	6662	6114	8490	5701	6582	7514	7452	5650
hsa-miR-876-5p	4	11	23	14	11	2	13	22	6	11	19	19	8	10	12	9	30	16	29	44	28	23	16
hsa-miR-328-3p	4188	4607	4047	2680	3669	4085	4204	2987	4341	2807	3084	5012	3345	3029	3309	3527	4159	3450	6376	6614	6550	4018	4872
hsa-miR-381-3p	8346	10119	13037	4435	30689	27710	29363	24674	12502	19483	23399	10256	18699	21606	23756	26567	15937	16676	19407	23012	21335	17352	22248
Hsa-Mir-3085_3p	12	12	19	5	18	22	17	11	10	10	23	19	11	12	15	19	16	28	13	15	18	16	21
hsa-miR-4479	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-212-3p	385	399	300	208	327	387	363	260	322	236	269	303	231	232	264	256	258	403	233	320	290	337	574
hsa-miR-487b-5p	33	35	47	18	31	20	40	21	29	21	13	29	24	27	26	26	46	20	28	40	58	44	30
hsa-let-7f-5p	2412	2730	1024	666	2714	3064	2406	2564	2654	1806	1733	1136	1831	2370	2462	1678	1651	3191	762	2355	1809	3118	2250
hsa-miR-6503-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-4470	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-16-1-3p	2	0	2	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0
hsa-miR-486-5p	3950	4587	1616	1179	776	6112	1374	1553	64508	887	729	2822	20580	2852	610	704	1799	1966	2088	3636	3178	3970	3087
hsa-miR-299-3p	1241	1174	1908	848	1294	1410	1884	1773	1480	1452	1465	1257	1174	1255	1311	1257	1996	1819	2291	2015	2286	1678	1772
hsa-miR-4743-5p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-370-5p	66	59	88	35	43	46	81	54	64	63	42	59	41	39	48	43	82	56	93	97	82	78	91
hsa-miR-509-5p	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-326	3413	3696	6167	3552	2320	2963	3824	3391	4360	2863	2707	4441	2489	2615	2932	2753	5640	4818	6343	4561	6086	4045	5457
hsa-miR-375-3p	230	339	349	780	13903	318	344	241	635	261	4565	207	165	265	245	310	358	740	434	445	428	312	585
hsa-miR-556-5p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4467	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-369-3p	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0
hsa-miR-1269a	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
hsa-miR-374b-3p	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	3	0	0	0	2	0	0	0
hsa-miR-20b-5p	14	23	13	7	43	51	33	41	122	21	29	14	89	39	25	29	14	18	24	17	22	28	33
hsa-miR-146b-5p	181	293	215	123	248	254	268	247	230	152	272	202	132	211	117	123	237	318	192	319	300	214	441
hsa-miR-135a-3p	10	13	16	6	8	11	21	14	5	2	18	11	8	8	21	18	24	23	0	25	17	11	14
hsa-miR-3613-3p	19	8	5	3	8	6	7	5	3	10	3	11	5	8	6	6	11	8	17	9	9	6	20
hsa-miR-10401-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-2115-5p	2	2	0	2	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519d-3p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-181a-3p	359	437	668	382	343	466	636	437	462	396	431	446	337	365	446	455	677	520	741	578	744	509	506
hsa-miR-6894-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
hsa-miR-876-3p	26	22	23	8	30	25	27	39	28	29	16	7	20	37	22	21	23	19	25	35	49	38	18
hsa-miR-7706	0	0	0	0	6	0	2	0	11	0	0	0	3	0	0	0	0	0	0	0	0	2	5
hsa-miR-487b-3p	145	198	155	85	259	363	275	211	157	223	206	154	186	215	298	223	183	190	134	176	160	226	174
hsa-let-7a-5p	5080	6008	2486	1636	4877	6515	5404	4380	5612	3429	3231	3034	3478	4748	5107	3465	3963	7056	1971	5163	3925	6610	5877
hsa-let-7f-1-3p	66	60	28	28	103	152	96	86	82	90	64	69	67	68	74	82	52	78	36	82	83	84	76
hsa-miR-7705	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7704	15	22	39	20	2	9	18	10	36	7	12	30	7	8	10	8	29	15	35	36	28	30	12
hsa-miR-4454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0
hsa-miR-486-3p	13	12	4	3	2	22	0	3	161	0	0	9	36	4	0	2	5	0	6	10	5	18	10
hsa-miR-504-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-370-3p	426	479	898	383	434	464	594	468	525	430	489	482	357	415	454	461	808	834	1076	844	886	593	667
hsa-miR-665	7	2	10	0	2	0	3	0	3	2	2	2	2	0	5	4	3	4	3	9	5	4	6
hsa-miR-1298-5p	1060	1195	1780	852	1292	1377	1702	1440	1333	1249	1342	1279	1047	1218	1322	1409	1941	2334	2173	1872	2117	1485	1796
hsa-miR-300	1	2	0	0	1	2	0	0	0	0	0	2	1	2	2	0	1	1	0	1	0	0	1
hsa-miR-4732-5p	2	14	3	0	0	15	0	5	130	2	0	3	28	3	0	0	2	0	2	2	0	3	6
hsa-miR-551a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-4448	4	0	0	2	0	0	0	0	3	0	4	3	2	0	3	2	2	0	0	0	3	0	0
hsa-miR-5090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
hsa-miR-1197	105	106	65	38	202	188	147	155	99	120	106	80	108	141	184	131	98	173	63	118	123	159	121
hsa-miR-514b-3p	6	0	8	0	2	0	0	4	2	0	1	1	2	0	3	9	3	2	3	1	10	1	2
hsa-miR-4443	11	17	17	15	2	0	11	2	21	10	4	23	8	19	0	6	26	7	23	17	22	21	12
hsa-miR-1910-5p	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-20b-3p	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-146b-3p	0	0	3	2	2	0	0	0	0	0	2	0	0	0	2	2	2	0	2	0	4	2	2
hsa-miR-302a-5p	4	2	10	3	11	11	7	9	6	7	8	7	11	10	8	9	12	10	13	15	7	8	11
hsa-miR-658	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-2115-3p	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	4	2	0	0	0	2	0
hsa-miR-510-3p	222	255	442	246	211	272	307	289	246	244	268	235	203	221	251	277	379	544	543	353	488	325	276
hsa-miR-155-5p	79	102	74	28	74	73	82	63	62	53	77	81	55	64	61	55	59	149	49	100	75	81	138
hsa-miR-6801-3p	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-let-7a-3p	595	577	299	124	694	682	534	590	717	401	458	373	479	509	590	478	499	495	294	718	630	998	547
hsa-miR-539-5p	12	19	17	2	19	20	25	11	9	14	7	10	6	12	16	13	13	27	15	14	16	16	24
hsa-miR-423-5p	33154	39097	50995	35668	16673	20610	28332	17838	60004	17584	27663	34893	23095	19410	19233	21010	48019	45514	65228	43301	54462	35712	33280
hsa-miR-22-5p	626	735	767	510	766	840	865	932	907	740	717	679	686	689	846	774	957	1174	972	804	1095	944	776
hsa-miR-24-2-5p	88	91	36	42	71	77	82	37	57	42	60	54	30	64	60	54	64	84	60	99	124	76	80
hsa-miR-6772-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-149-5p	98	133	131	87	107	135	149	113	103	91	94	94	76	98	64	83	155	88	140	146	124	119	102
hsa-miR-1298-3p	46	75	107	66	91	89	142	105	85	106	122	52	61	96	91	136	138	129	129	143	137	87	122
hsa-miR-1976	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-6877-5p	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6516-5p	2	0	2	0	0	2	2	6	4	2	0	4	0	0	2	3	3	0	6	0	4	2	4
hsa-miR-4732-3p	0	2	0	0	0	0	0	0	42	0	0	0	4	0	0	0	0	0	0	0	0	3	2
hsa-miR-23b-5p	98	115	113	90	38	59	80	48	110	34	44	100	40	31	53	45	139	72	135	117	143	127	123
hsa-miR-16-5p	3690	4327	4054	1967	5658	6502	5942	5072	6346	4145	4105	3847	4908	4504	5483	4798	5214	4905	4029	5944	5573	5138	6212
hsa-miR-4429	20	19	26	36	17	11	15	19	26	28	29	21	16	17	15	19	31	50	46	16	47	15	12
hsa-miR-4426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-1287-5p	0	0	0	2	4	4	0	0	8	0	2	0	4	0	0	0	3	4	0	4	0	0	0
hsa-miR-4785	3	0	0	2	3	2	0	0	3	2	2	0	0	0	0	2	0	0	4	0	3	0	0
hsa-miR-6842-3p	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	2
hsa-miR-4421	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-656-5p	7	3	9	0	5	6	8	13	8	8	13	4	4	6	7	8	14	6	13	11	6	11	5
hsa-miR-376a-5p	0	0	0	0	3	4	2	0	2	4	4	4	2	2	2	4	2	9	2	8	0	0	2
hsa-miR-545-3p	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3177-3p	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-30b-5p	66	90	70	48	106	139	84	101	102	93	92	61	67	113	112	86	63	99	50	81	67	95	121
hsa-miR-6720-3p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-219a-1-3p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-150-5p	79	89	53	42	53	63	76	71	43	47	48	110	61	58	53	41	67	56	52	76	69	53	90
hsa-miR-342-5p	5	9	2	0	7	10	2	5	30	0	4	11	2	5	0	2	8	4	5	8	12	6	9
hsa-miR-539-3p	66	68	70	36	117	96	114	171	80	102	78	39	89	107	112	101	101	74	64	71	114	147	65
hsa-miR-423-3p	4450	5225	5102	3576	4703	4896	6131	3764	5343	3816	4443	4286	3374	3881	3969	4324	5600	4834	5748	5443	6086	4752	4696
hsa-miR-615-3p	24	16	10	29	24	9	11	3	27	14	14	12	5	8	5	9	15	9	9	14	15	12	9
hsa-miR-22-3p	111926	130930	212908	129798	113740	110756	156205	129346	152387	114053	135598	137863	110237	108334	126702	127304	201268	167951	256290	163770	229896	136593	136113
hsa-miR-144-5p	23	18	9	13	15	17	22	12	45	18	21	18	30	17	22	5	11	13	3	5	25	30	18
hsa-miR-149-3p	2	6	8	3	0	3	5	0	7	0	0	2	2	0	2	3	4	2	5	5	4	5	0
hsa-miR-889-5p	0	2	0	0	2	2	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	4	4
hsa-miR-412-5p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-15a-5p	77	106	80	56	69	100	88	79	323	52	86	60	183	83	75	54	114	90	76	100	86	102	65
hsa-miR-517b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-34c-5p	1219	1076	1315	611	2391	2199	2723	2449	1213	1861	2024	875	1745	2102	2365	2195	1682	2037	1861	2511	2375	1804	1395
hsa-miR-9851-3p	14	19	19	14	11	18	22	12	24	15	14	17	16	12	24	16	34	25	30	20	20	17	20
hsa-miR-3120-5p	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
hsa-miR-6516-3p	14	16	6	7	15	12	27	7	12	15	16	3	17	9	16	20	7	21	11	23	17	18	10
hsa-miR-208b-3p	0	0	0	0	3	2	0	0	0	2	2	4	2	0	0	0	0	0	4	2	0	2	2
hsa-miR-23b-3p	748	919	756	488	1719	2469	1714	1424	993	1235	1435	911	1156	1385	1704	1445	879	2291	743	1035	1042	1127	1357
hsa-miR-138-5p	1882	2112	4226	2217	1876	2180	3145	2858	3162	2261	2567	2613	2024	2157	2369	2249	4300	3523	4921	3161	4601	3157	2551
hsa-miR-191-5p	2921	3693	3766	2158	2698	3117	3173	2468	4213	2062	2672	2716	2011	2224	2250	2235	3762	3904	3330	3686	3507	3402	3948
hsa-miR-184	11	38	22	11	178	9	33	66	26	88	64	8	16	9	38	25	95	22	102	11	19	22	10
hsa-miR-383-5p	5	0	9	4	3	7	11	5	7	6	12	2	6	5	2	6	11	7	14	31	8	3	11
