name	SRX2539116	SRX2539117	SRX2539114	SRX2539115	SRX2539112	SRX2539113	SRX2539110	SRX2539111	SRX2539240	SRX2539118	SRX2539119	SRX2539241	SRX2539231	SRX2539248	SRX2539105	SRX2539104	SRX2539107	SRX2539106	SRX2539101	SRX2539100	SRX2539103	SRX2539102	SRX2539170	SRX2539109	SRX2539108	SRX2539198	SRX2539199	SRX2539171	SRX2539197	SRX2539194	SRX2539195	SRX2539192	SRX2539193	SRX2539190	SRX2539191	SRX2539196	SRX2539208	SRX2539092	SRX2539206	SRX2539207	SRX2539204	SRX2539205	SRX2539202	SRX2539203	SRX2539200	SRX2539201	SRX2539230	SRX2539249	SRX2539094	SRX2539189	SRX2539188	SRX2539185	SRX2539184	SRX2539187	SRX2539186	SRX2539181	SRX2539180	SRX2539183	SRX2539182	SRX2539128	SRX2539219	SRX2539218	SRX2539215	SRX2539214	SRX2539217	SRX2539216	SRX2539211	SRX2539210	SRX2539213	SRX2539212	SRX2539209	SRX2539138	SRX2539139	SRX2539222	SRX2539223	SRX2539224	SRX2539225	SRX2539226	SRX2539227	SRX2539130	SRX2539131	SRX2539132	SRX2539133	SRX2539134	SRX2539135	SRX2539136	SRX2539137	SRX2539242	SRX2539243	SRX2539158	SRX2539159	SRX2539246	SRX2539247	SRX2539244	SRX2539245	SRX2539152	SRX2539153	SRX2539150	SRX2539151	SRX2539156	SRX2539157	SRX2539154	SRX2539155	SRX2539178	SRX2539179	SRX2539237	SRX2539236	SRX2539235	SRX2539084	SRX2539085	SRX2539086	SRX2539087	SRX2539080	SRX2539081	SRX2539129	SRX2539083	SRX2539127	SRX2539126	SRX2539125	SRX2539124	SRX2539123	SRX2539122	SRX2539121	SRX2539120	SRX2539149	SRX2539148	SRX2539082	SRX2539141	SRX2539140	SRX2539143	SRX2539142	SRX2539145	SRX2539144	SRX2539147	SRX2539146	SRX2539099	SRX2539098	SRX2539093	SRX2539088	SRX2539091	SRX2539090	SRX2539097	SRX2539096	SRX2539095	SRX2539089	SRX2539239	SRX2539238	SRX2539075	SRX2539074	SRX2539077	SRX2539076	SRX2539071	SRX2539070	SRX2539073	SRX2539072	SRX2539174	SRX2539175	SRX2539176	SRX2539177	SRX2539079	SRX2539078	SRX2539172	SRX2539173	SRX2539220	SRX2539221	SRX2539163	SRX2539162	SRX2539161	SRX2539160	SRX2539167	SRX2539166	SRX2539165	SRX2539164	SRX2539232	SRX2539234	SRX2539169	SRX2539168	SRX2539228	SRX2539229	SRX2539233
IG_J_pseudogene#antisense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
polymorphic_pseudogene#sense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
non_stop_decay#sense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
processed_pseudogene#sense	0.01	0.01	0.09	0.01	0.01	0.02	0.01	0.01	0.01	0.03	0.02	0.01	0.02	0.0	0.02	0.01	0.02	0.05	0.01	0.01	0.04	0.01	0.01	0.03	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.02	0.02	0.01	0.01	0.01	0.0	0.03	0.02	0.02	0.0	0.01	0.01	0.01	0.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.0	0.01	0.02	0.02	0.01	0.01	0.02	0.01	0.01	0.0	0.04	0.01	0.02	0.01	0.02	0.01	0.01	0.02	0.01	0.0	0.01	0.01	0.0	0.0	0.01	0.01	0.0	0.01	0.04	0.01	0.0	0.01	0.01	0.01	0.01	0.0	0.02	0.01	0.0	0.0	0.05	0.01	0.01	0.0	0.0	0.03	0.01	0.01	0.04	0.01	0.0	0.02	0.01	0.01	0.01	0.02	0.04	0.0	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.01	0.06	0.02	0.0	0.0	0.02	0.01	0.01	0.02	0.03	0.0	0.01	0.0	0.01	0.02	0.01	0.01	0.0	0.0	0.01	0.01	0.0	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.01	0.0	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.01	0.01	0.01
Mt_rRNA#antisense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lincRNA#sense	0.43	0.34	1.85	0.27	0.43	0.53	0.33	0.23	0.48	0.54	0.89	0.77	0.38	0.2	0.58	0.19	0.68	1.65	0.17	0.39	0.29	0.21	0.28	0.82	0.22	0.48	0.45	1.26	0.5	0.19	0.88	0.53	0.31	0.53	0.32	0.27	0.34	0.97	0.38	0.35	0.16	0.4	2.24	0.73	0.53	0.45	0.52	0.2	0.48	0.54	0.54	0.35	0.27	0.3	0.33	0.17	0.35	0.2	0.48	0.48	0.29	0.35	0.4	0.38	0.5	0.84	1.54	0.57	0.45	0.2	0.5	1.49	0.64	0.28	0.35	0.78	0.3	2.03	0.18	0.98	0.47	1.2	0.42	0.67	0.45	0.37	0.65	0.4	0.2	0.33	0.97	0.21	0.2	0.22	0.27	0.45	0.8	1.09	0.26	0.2	0.41	0.35	0.58	0.41	0.25	0.72	2.67	0.22	0.4	0.94	0.47	0.38	0.09	0.16	0.89	0.2	0.15	1.07	0.24	0.14	1.27	0.35	0.21	0.39	0.65	1.52	0.15	0.62	0.49	0.73	0.95	0.64	0.79	0.58	0.57	0.92	0.39	0.23	0.18	0.49	0.21	0.37	0.51	0.6	0.18	0.7	0.15	0.12	0.57	0.92	0.21	0.26	0.23	0.1	0.29	0.18	0.27	0.37	0.29	0.14	0.89	0.35	0.14	0.21	0.23	0.27	0.45	0.63	0.25	0.64	0.29	0.42	0.48	0.41	0.16	0.43	0.23	0.48	0.32	0.35
sense_overlapping#antisense	0.0	0.01	0.03	0.0	0.0	0.01	0.01	0.0	0.01	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.04	0.0	0.01	0.0	0.0	0.01	0.02	0.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.01	0.02	0.02	0.01	0.0	0.01	0.01	0.01	0.01	0.02	0.0	0.0	0.01	0.01	0.0	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.01	0.01	0.0	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.02	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.01	0.0	0.02	0.04	0.01	0.0	0.01	0.01	0.01	0.02	0.0	0.02	0.01	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.03	0.0	0.0	0.01	0.01	0.0	0.01	0.02	0.02	0.0	0.02	0.01	0.01	0.03	0.02	0.02	0.01	0.02	0.02	0.01	0.0	0.0	0.01	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.01	0.02	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.01	0.01	0.01
IG_C_gene#antisense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retained_intron#antisense	0.11	0.08	0.39	0.07	0.14	0.17	0.11	0.11	0.09	0.09	0.16	0.05	0.06	0.03	0.19	0.09	0.15	0.45	0.08	0.17	0.03	0.05	0.03	0.23	0.07	0.05	0.06	0.02	0.08	0.04	0.04	0.03	0.05	0.02	0.06	0.06	0.04	0.06	0.07	0.52	0.02	0.04	0.05	0.1	0.12	0.03	0.06	0.04	0.13	0.1	0.09	0.02	0.02	0.06	0.07	0.03	0.07	0.04	0.09	0.23	0.05	0.06	0.09	0.05	0.08	0.09	0.06	0.04	0.07	0.02	0.07	0.1	0.07	0.03	0.05	0.03	0.04	0.01	0.02	0.16	0.06	0.08	0.03	0.1	0.09	0.06	0.13	0.07	0.03	0.04	0.05	0.02	0.01	0.03	0.02	0.04	0.08	0.14	0.03	0.02	0.32	0.04	0.07	0.07	0.02	0.11	0.03	0.03	0.14	0.06	0.29	0.26	0.12	0.08	0.18	0.22	0.08	0.37	0.12	0.06	0.29	0.16	0.11	0.15	0.15	0.18	0.11	0.1	0.07	0.05	0.08	0.09	0.1	0.1	0.06	0.17	0.1	0.09	0.12	0.17	0.1	0.11	0.05	0.19	0.07	0.05	0.01	0.26	0.05	0.14	0.12	0.03	0.17	0.06	0.15	0.02	0.05	0.02	0.06	0.11	0.06	0.06	0.04	0.02	0.02	0.03	0.04	0.13	0.03	0.14	0.04	0.1	0.07	0.04	0.02	0.05	0.04	0.07	0.04	0.02
transcribed_unprocessed_pseudogene#sense	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TR_V_pseudogene#sense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
snRNA#sense	0.3	0.1	0.37	0.08	0.18	0.14	0.17	0.09	0.19	0.02	4.97	3.01	0.23	0.11	0.31	0.07	0.17	0.08	0.08	0.26	0.03	0.03	0.19	0.17	0.12	0.8	0.68	9.3	0.48	0.26	10.29	1.52	0.16	1.54	0.16	0.16	0.13	18.76	0.13	0.16	0.13	0.67	3.89	0.68	0.74	0.26	0.16	0.12	0.21	0.6	0.59	0.06	0.18	0.06	0.31	0.1	0.29	0.42	0.57	0.29	0.21	0.13	0.11	0.19	0.34	1.04	1.64	0.68	0.43	0.08	0.33	2.35	0.44	0.5	0.29	1.16	0.68	3.37	0.42	0.32	1.6	2.27	0.49	0.27	0.29	0.15	1.18	0.18	0.15	0.18	2.36	0.09	0.09	0.73	0.68	0.15	0.86	0.83	0.19	0.23	0.45	0.34	0.36	0.38	0.17	1.78	9.53	0.35	0.38	2.35	1.27	0.15	0.13	0.03	0.2	0.04	0.12	0.33	0.43	0.05	0.51	0.15	0.25	0.06	0.22	1.56	0.09	0.56	0.44	0.05	2.1	1.23	1.16	0.42	0.09	0.43	0.12	0.26	0.05	0.12	0.47	0.65	1.43	0.6	0.05	1.63	0.11	0.41	1.77	0.79	0.27	0.03	0.3	0.1	0.06	0.11	0.32	0.42	0.21	0.2	4.77	0.23	0.04	0.08	0.25	0.23	1.25	0.47	0.11	0.42	0.1	0.7	0.76	0.45	0.07	0.41	0.38	0.42	0.16	1.61
lncRNA#sense	0.2	0.27	1.19	0.18	0.21	0.32	0.23	0.16	0.7	0.13	0.41	0.4	0.51	0.23	0.4	0.13	0.65	1.87	0.13	0.28	0.14	0.09	0.27	0.71	0.18	0.46	0.44	0.14	0.31	0.26	0.35	0.28	0.39	0.15	0.39	0.38	0.35	0.04	0.59	0.41	0.18	0.36	0.41	0.72	0.6	0.28	0.51	0.25	0.36	0.69	0.7	0.12	0.2	0.37	0.41	0.24	0.44	0.33	0.69	0.35	0.36	0.48	0.64	0.48	0.63	0.6	0.47	0.31	0.49	0.15	0.45	0.72	0.59	0.24	0.35	0.32	0.31	0.17	0.16	0.88	0.43	0.52	0.28	0.85	0.64	0.32	0.61	0.59	0.21	0.28	0.38	0.17	0.11	0.26	0.22	0.13	0.58	1.18	0.23	0.15	0.39	0.33	0.5	0.5	0.19	0.85	0.25	0.16	0.09	0.24	0.05	0.11	0.06	0.06	0.87	0.05	0.13	1.2	0.14	0.11	0.48	0.2	0.14	0.36	0.51	0.82	0.05	0.78	0.6	0.4	0.71	0.69	0.69	0.72	0.48	0.92	0.37	0.05	0.05	0.3	0.05	0.22	0.19	0.48	0.11	0.42	0.09	0.03	0.05	0.11	0.11	0.16	0.05	0.05	0.19	0.16	0.3	0.13	0.23	0.07	0.08	0.4	0.12	0.13	0.15	0.18	0.27	0.92	0.22	0.82	0.27	0.36	0.51	0.46	0.16	0.38	0.3	0.57	0.27	0.21
hairpin#sense	0.02	0.03	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.05	0.02	0.02	0.03	0.01	0.02	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.04	0.01	0.01	0.03	0.03	0.01	0.02	0.03	0.03	0.02	0.04	0.01	0.02	0.03	0.02	0.01	0.02	0.02	0.04	0.03	0.02	0.02	0.02	0.03	0.02	0.03	0.01	0.04	0.03	0.01	0.02	0.02	0.04	0.04	0.04	0.06	0.03	0.02	0.02	0.03	0.01	0.03	0.02	0.04	0.02	0.02	0.02	0.01	0.03	0.01	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.03	0.02	0.04	0.02	0.04	0.02	0.02	0.01	0.01	0.03	0.02	0.01	0.02	0.03	0.02	0.01	0.02	0.03	0.02	0.03	0.03	0.02	0.01	0.01	0.0	0.01	0.0	0.01	0.0	0.0	0.02	0.0	0.02	0.01	0.01	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.03	0.03	0.01	0.02	0.03	0.03	0.02	0.01	0.02	0.02	0.0	0.0	0.0	0.0	0.01	0.02	0.02	0.0	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.02	0.02	0.01	0.0	0.01	0.02	0.01	0.02	0.02	0.01	0.01	0.02	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.01
non_coding#sense	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
antisense_RNA#antisense	0.12	0.14	0.72	0.09	0.12	0.16	0.11	0.07	0.23	0.06	0.13	0.16	0.16	0.08	0.18	0.05	0.24	0.83	0.05	0.13	0.08	0.06	0.08	0.3	0.06	0.15	0.13	0.06	0.15	0.09	0.1	0.1	0.15	0.05	0.14	0.12	0.12	0.03	0.18	0.13	0.06	0.11	0.15	0.26	0.23	0.13	0.18	0.08	0.17	0.25	0.21	0.04	0.06	0.15	0.14	0.08	0.16	0.11	0.25	0.14	0.11	0.16	0.2	0.17	0.19	0.22	0.17	0.13	0.17	0.05	0.17	0.21	0.18	0.09	0.13	0.11	0.11	0.25	0.05	0.27	0.13	0.16	0.12	0.3	0.23	0.1	0.24	0.2	0.07	0.12	0.15	0.06	0.03	0.08	0.07	0.04	0.21	0.33	0.08	0.06	0.12	0.11	0.19	0.17	0.06	0.28	0.11	0.05	0.06	0.1	0.1	0.09	0.03	0.02	0.31	0.05	0.05	0.38	0.06	0.04	0.18	0.09	0.06	0.13	0.19	0.3	0.05	0.22	0.18	0.17	0.31	0.2	0.22	0.21	0.17	0.37	0.13	0.04	0.02	0.14	0.03	0.09	0.08	0.25	0.05	0.15	0.03	0.05	0.04	0.07	0.08	0.01	0.03	0.03	0.09	0.06	0.11	0.05	0.08	0.04	0.05	0.13	0.05	0.05	0.05	0.07	0.09	0.27	0.09	0.31	0.09	0.11	0.15	0.11	0.06	0.15	0.1	0.2	0.11	0.08
macro_lncRNA#sense	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.02	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.01	0.0	0.0	0.01	0.01	0.0	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.01	0.0	0.01	0.01	0.02	0.0	0.03	0.01	0.01	0.01	0.01	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.0	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.01	0.03	0.01	0.02	0.01	0.01	0.01	0.02	0.01	0.01	0.03	0.01	0.01	0.01	0.01	0.02	0.01	0.0	0.03	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.0	0.01	0.01	0.0	0.02	0.03	0.0	0.0	0.01	0.01	0.02	0.01	0.01	0.03	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.03	0.0	0.0	0.02	0.0	0.0	0.0	0.01	0.01	0.0	0.02	0.02	0.01	0.01	0.02	0.02	0.02	0.01	0.04	0.01	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.0	0.0	0.02	0.0	0.0	0.0	0.01	0.01	0.03	0.01	0.03	0.01	0.01	0.02	0.01	0.0	0.01	0.01	0.02	0.01	0.0
